stock_code,description,forecast_origin,target_month,model,prediction,lag_1,rolling_mean_3,abc_class,is_active,status
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,2011-11,2011-12,M2_gbm_poisson,4.695900,1,0.333333,C,True,Forecast
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2011-11,2011-12,M2_gbm_poisson,2.745041,0,0.000000,B,True,Forecast
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2011-11,2011-12,M2_gbm_poisson,3.668354,0,0.666667,C,True,Forecast
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2011-11,2011-12,M2_gbm_poisson,425.936176,762,557.000000,A,True,Forecast
20931,BLUE POT PLANT CANDLE,2011-11,2011-12,M2_gbm_poisson,64.577868,110,43.333333,B,True,Forecast
20932,PINK POT PLANT CANDLE,2011-11,2011-12,M2_gbm_poisson,47.607435,77,38.666667,C,True,Forecast
20933,YELLOW POT PLANT CANDLE,2011-11,2011-12,M2_gbm_poisson,4.978901,1,1.666667,B,True,Forecast
20934,SET/3 POT PLANT CANDLES,2011-11,2011-12,M2_gbm_poisson,10.499295,2,7.666667,B,True,Forecast
20935,ROUND CACTUS CANDLE,2011-11,2011-12,M2_gbm_poisson,7.644682,5,2.000000,C,True,Forecast
20936,FORKED CACTUS CANDLE,2011-11,2011-12,M2_gbm_poisson,45.707878,22,18.000000,C,True,Forecast
20941,FROG CANDLE,2011-11,2011-12,M2_gbm_poisson,2.074774,0,0.000000,C,True,Forecast
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2011-11,2011-12,M2_gbm_poisson,102.069796,237,181.333333,B,True,Forecast
20961,STRAWBERRY BATH SPONGE,2011-11,2011-12,M2_gbm_poisson,108.913070,252,137.333333,A,True,Forecast
20963,APPLE BATH SPONGE,2011-11,2011-12,M2_gbm_poisson,135.158757,275,151.000000,A,True,Forecast
20966,SANDWICH BATH SPONGE,2011-11,2011-12,M2_gbm_poisson,3.261337,0,0.000000,A,True,Forecast
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,2011-11,2011-12,M2_gbm_poisson,2.983868,0,0.333333,A,True,Forecast
20969,RED FLORAL FELTCRAFT SHOULDER BAG,2011-11,2011-12,M2_gbm_poisson,171.881383,212,350.666667,A,True,Forecast
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2011-11,2011-12,M2_gbm_poisson,120.976984,236,198.333333,A,True,Forecast
20971,PINK BLUE FELT CRAFT TRINKET BOX,2011-11,2011-12,M2_gbm_poisson,923.640472,1389,2289.666667,A,True,Forecast
20972,PINK CREAM FELT CRAFT TRINKET BOX,2011-11,2011-12,M2_gbm_poisson,445.112938,1004,846.333333,A,True,Forecast
20973,12 PENCIL SMALL TUBE WOODLAND,2011-11,2011-12,M2_gbm_poisson,934.095751,1649,761.333333,A,True,Forecast
20974,12 PENCILS SMALL TUBE SKULL,2011-11,2011-12,M2_gbm_poisson,251.690167,610,620.000000,A,True,Forecast
20975,12 PENCILS SMALL TUBE RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,620.828514,895,891.000000,A,True,Forecast
20977,36 PENCILS TUBE WOODLAND,2011-11,2011-12,M2_gbm_poisson,79.589810,62,122.333333,A,True,Forecast
20978,36 PENCILS TUBE SKULLS,2011-11,2011-12,M2_gbm_poisson,159.606852,309,266.000000,A,True,Forecast
20979,36 PENCILS TUBE RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,290.749749,485,468.333333,A,True,Forecast
20980,36 PENCILS TUBE POSY,2011-11,2011-12,M2_gbm_poisson,3.637277,0,0.000000,C,True,Forecast
20981,12 PENCILS TALL TUBE WOODLAND,2011-11,2011-12,M2_gbm_poisson,170.565329,393,269.333333,B,True,Forecast
20982,12 PENCILS TALL TUBE SKULLS,2011-11,2011-12,M2_gbm_poisson,286.309085,671,395.000000,B,True,Forecast
20983,12 PENCILS TALL TUBE RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,246.358139,586,398.666667,A,True,Forecast
20984,12 PENCILS TALL TUBE POSY,2011-11,2011-12,M2_gbm_poisson,245.736853,0,413.333333,C,True,Forecast
20985,HEART CALCULATOR,2011-11,2011-12,M2_gbm_poisson,69.782726,76,86.333333,B,True,Forecast
20986,BLUE CALCULATOR RULER,2011-11,2011-12,M2_gbm_poisson,94.597731,169,135.333333,C,True,Forecast
20992,JAZZ HEARTS PURSE NOTEBOOK,2011-11,2011-12,M2_gbm_poisson,497.839638,1160,718.666667,B,True,Forecast
20996,JAZZ HEARTS ADDRESS BOOK,2011-11,2011-12,M2_gbm_poisson,246.980958,449,459.333333,B,True,Forecast
20997,ROSE DU SUD CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,13.297536,7,4.666667,C,True,Forecast
20998,ROSE DU SUD OVEN GLOVE,2011-11,2011-12,M2_gbm_poisson,12.898125,0,3.333333,C,True,Forecast
21000,ROSE DU SUD COSMETICS BAG,2011-11,2011-12,M2_gbm_poisson,21.567658,15,8.000000,B,True,Forecast
21001,ROSE DU SUD WASHBAG,2011-11,2011-12,M2_gbm_poisson,21.216425,15,7.666667,C,True,Forecast
21002,ROSE DU SUD DRAWSTRING BAG,2011-11,2011-12,M2_gbm_poisson,3.710319,0,1.333333,B,True,Forecast
21003,ROSE DU SUD CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,19.487230,12,9.333333,C,True,Forecast
21012,ANTIQUE ALL GLASS CANDLESTICK,2011-11,2011-12,M2_gbm_poisson,86.168897,158,104.333333,B,True,Forecast
21014,SWISS CHALET TREE DECORATION,2011-11,2011-12,M2_gbm_poisson,135.957076,307,398.000000,C,True,Forecast
21015,DARK BIRD HOUSE TREE DECORATION,2011-11,2011-12,M2_gbm_poisson,257.774517,624,423.000000,C,True,Forecast
21025,SPACE FROG,2011-11,2011-12,M2_gbm_poisson,23.153466,18,7.333333,C,True,Forecast
21026,SPACE OWL,2011-11,2011-12,M2_gbm_poisson,51.462386,56,25.333333,C,True,Forecast
21027,NINJA RABBIT PINK,2011-11,2011-12,M2_gbm_poisson,14.355964,8,7.333333,C,True,Forecast
21028,NINJA RABBIT BLACK,2011-11,2011-12,M2_gbm_poisson,28.717223,18,11.666667,C,True,Forecast
21030,SPACE CADET RED,2011-11,2011-12,M2_gbm_poisson,22.448780,17,7.333333,C,True,Forecast
21031,SPACE CADET BLACK,2011-11,2011-12,M2_gbm_poisson,14.814737,10,4.666667,C,True,Forecast
21032,SPACE CADET WHITE,2011-11,2011-12,M2_gbm_poisson,21.484199,18,7.333333,C,True,Forecast
21033,JUMBO BAG CHARLIE AND LOLA TOYS,2011-11,2011-12,M2_gbm_poisson,5.295766,0,0.333333,A,True,Forecast
21034,REX CASH+CARRY JUMBO SHOPPER,2011-11,2011-12,M2_gbm_poisson,193.850549,349,244.000000,B,True,Forecast
21035,SET/2 RED RETROSPOT TEA TOWELS,2011-11,2011-12,M2_gbm_poisson,158.968339,325,197.333333,A,True,Forecast
21039,RED SPOTTY SHOPPING BAG,2011-11,2011-12,M2_gbm_poisson,49.080564,39,38.333333,B,True,Forecast
21041,RED RETROSPOT OVEN GLOVE DOUBLE,2011-11,2011-12,M2_gbm_poisson,28.279726,14,25.333333,A,True,Forecast
21042,RED SPOTTY APRON,2011-11,2011-12,M2_gbm_poisson,27.808306,21,13.000000,A,True,Forecast
21043,APRON MODERN VINTAGE COTTON,2011-11,2011-12,M2_gbm_poisson,2.843410,0,0.000000,B,True,Forecast
21051,RIBBONS PURSE,2011-11,2011-12,M2_gbm_poisson,22.453715,21,7.000000,B,True,Forecast
21054,NURSE'S BAG SOFT TOY,2011-11,2011-12,M2_gbm_poisson,4.298949,3,1.000000,A,True,Forecast
21055,TOOL BOX SOFT TOY,2011-11,2011-12,M2_gbm_poisson,43.520185,42,20.333333,B,True,Forecast
21056,DOCTOR'S BAG SOFT TOY,2011-11,2011-12,M2_gbm_poisson,29.849063,28,10.000000,A,True,Forecast
21058,PARTY INVITES WOODLAND,2011-11,2011-12,M2_gbm_poisson,57.271011,35,78.333333,B,True,Forecast
21059,PARTY INVITES DINOSAURS,2011-11,2011-12,M2_gbm_poisson,54.062556,43,51.666667,B,True,Forecast
21060,PARTY INVITES BALLOON GIRL,2011-11,2011-12,M2_gbm_poisson,42.307913,34,32.000000,C,True,Forecast
21061,PARTY INVITES FOOTBALL,2011-11,2011-12,M2_gbm_poisson,42.846102,47,41.333333,C,True,Forecast
21062,PARTY INVITES SPACEMAN,2011-11,2011-12,M2_gbm_poisson,44.011186,43,41.666667,C,True,Forecast
21063,PARTY INVITES JAZZ HEARTS,2011-11,2011-12,M2_gbm_poisson,47.967628,33,29.666667,B,True,Forecast
21064,BOOM BOX SPEAKER BOYS,2011-11,2011-12,M2_gbm_poisson,57.317500,67,47.666667,A,True,Forecast
21065,BOOM BOX SPEAKER GIRLS,2011-11,2011-12,M2_gbm_poisson,45.046305,43,20.333333,B,True,Forecast
21066,VINTAGE RED MUG,2011-11,2011-12,M2_gbm_poisson,139.648561,487,182.000000,B,True,Forecast
21067,VINTAGE RED TEATIME MUG,2011-11,2011-12,M2_gbm_poisson,7.277880,0,2.333333,A,True,Forecast
21068,VINTAGE BILLBOARD LOVE/HATE MUG,2011-11,2011-12,M2_gbm_poisson,248.184051,650,264.000000,A,True,Forecast
21069,VINTAGE BILLBOARD TEA MUG,2011-11,2011-12,M2_gbm_poisson,15.890688,0,0.000000,A,True,Forecast
21070,VINTAGE BILLBOARD MUG,2011-11,2011-12,M2_gbm_poisson,187.882844,553,282.666667,B,True,Forecast
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-11,2011-12,M2_gbm_poisson,19.620308,0,83.666667,A,True,Forecast
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-11,2011-12,M2_gbm_poisson,19.836465,0,51.000000,A,True,Forecast
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-11,2011-12,M2_gbm_poisson,441.400081,882,897.333333,A,True,Forecast
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2011-11,2011-12,M2_gbm_poisson,2.059384,0,0.000000,B,True,Forecast
21084,SET/6 COLLAGE PAPER CUPS,2011-11,2011-12,M2_gbm_poisson,94.764001,92,148.000000,C,True,Forecast
21086,SET/6 RED SPOTTY PAPER CUPS,2011-11,2011-12,M2_gbm_poisson,250.291523,541,546.333333,A,True,Forecast
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-11,2011-12,M2_gbm_poisson,42.617157,58,65.666667,B,True,Forecast
21089,SET/6 GREEN SPRING PAPER CUPS,2011-11,2011-12,M2_gbm_poisson,3.566845,0,0.000000,C,True,Forecast
21090,SET/6 COLLAGE PAPER PLATES,2011-11,2011-12,M2_gbm_poisson,85.429226,86,115.666667,B,True,Forecast
21094,SET/6 RED SPOTTY PAPER PLATES,2011-11,2011-12,M2_gbm_poisson,297.442699,346,574.333333,A,True,Forecast
21095,SET/6 POSIES PAPER PLATES,2011-11,2011-12,M2_gbm_poisson,2.074774,0,0.000000,C,True,Forecast
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-11,2011-12,M2_gbm_poisson,34.575531,26,25.666667,B,True,Forecast
21098,CHRISTMAS TOILET ROLL,2011-11,2011-12,M2_gbm_poisson,293.986613,333,867.666667,A,True,Forecast
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-11,2011-12,M2_gbm_poisson,50.952606,89,42.000000,B,True,Forecast
21107,CREAM SLICE FLANNEL PINK SPOT,2011-11,2011-12,M2_gbm_poisson,77.151455,163,89.000000,A,True,Forecast
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-11,2011-12,M2_gbm_poisson,875.207238,2354,1048.000000,A,True,Forecast
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-11,2011-12,M2_gbm_poisson,45.584952,63,28.333333,A,True,Forecast
21110,LARGE CAKE TOWEL PINK SPOTS,2011-11,2011-12,M2_gbm_poisson,52.031577,55,49.333333,A,True,Forecast
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-11,2011-12,M2_gbm_poisson,55.395479,66,41.333333,B,True,Forecast
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-11,2011-12,M2_gbm_poisson,64.405905,66,133.333333,A,True,Forecast
21114,LAVENDER SCENTED FABRIC HEART,2011-11,2011-12,M2_gbm_poisson,69.312838,98,99.666667,A,True,Forecast
21115,ROSE CARAVAN DOORSTOP,2011-11,2011-12,M2_gbm_poisson,56.927105,42,71.333333,A,True,Forecast
21116,OWL DOORSTOP,2011-11,2011-12,M2_gbm_poisson,98.292560,196,108.666667,A,True,Forecast
21117,BLOND DOLL DOORSTOP,2011-11,2011-12,M2_gbm_poisson,40.391947,41,20.000000,C,True,Forecast
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-11,2011-12,M2_gbm_poisson,295.018639,415,565.666667,A,True,Forecast
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-11,2011-12,M2_gbm_poisson,252.303188,303,337.333333,A,True,Forecast
21123,SET/10 IVORY POLKADOT PARTY CANDLES,2011-11,2011-12,M2_gbm_poisson,71.372619,102,107.000000,B,True,Forecast
21124,SET/10 BLUE SPOTTY PARTY CANDLES,2011-11,2011-12,M2_gbm_poisson,158.985713,239,252.666667,A,True,Forecast
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2011-11,2011-12,M2_gbm_poisson,58.253948,54,87.333333,B,True,Forecast
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2011-11,2011-12,M2_gbm_poisson,52.961003,54,47.333333,B,True,Forecast
21128,GOLD FISHING GNOME,2011-11,2011-12,M2_gbm_poisson,9.564313,4,3.333333,C,True,Forecast
21129,SILVER FISHING GNOME,2011-11,2011-12,M2_gbm_poisson,16.459334,13,6.333333,C,True,Forecast
21131,GOLD STANDING GNOME,2011-11,2011-12,M2_gbm_poisson,10.654887,2,4.666667,B,True,Forecast
21132,SILVER STANDING GNOME,2011-11,2011-12,M2_gbm_poisson,12.241319,5,4.333333,C,True,Forecast
21135,VICTORIAN  METAL POSTCARD SPRING,2011-11,2011-12,M2_gbm_poisson,334.659670,1322,508.333333,A,True,Forecast
21136,PAINTED METAL PEARS ASSORTED,2011-11,2011-12,M2_gbm_poisson,273.829246,561,551.000000,A,True,Forecast
21137,BLACK RECORD COVER FRAME,2011-11,2011-12,M2_gbm_poisson,865.658139,2228,1193.000000,A,True,Forecast
21143,ANTIQUE GLASS HEART DECORATION,2011-11,2011-12,M2_gbm_poisson,3.645793,0,0.000000,A,True,Forecast
21145,ANTIQUE GLASS PLACE SETTING,2011-11,2011-12,M2_gbm_poisson,15.293196,10,3.333333,B,True,Forecast
21147,JINGLE BELLS TREE DECORATION,2011-11,2011-12,M2_gbm_poisson,58.432804,70,52.333333,C,True,Forecast
21154,RED RETROSPOT OVEN GLOVE,2011-11,2011-12,M2_gbm_poisson,228.647480,429,354.333333,A,True,Forecast
21155,RED RETROSPOT PEG BAG,2011-11,2011-12,M2_gbm_poisson,158.065222,244,224.666667,A,True,Forecast
21156,RETROSPOT CHILDRENS APRON,2011-11,2011-12,M2_gbm_poisson,248.554180,569,401.333333,A,True,Forecast
21157,RED SPOTTY WASHBAG,2011-11,2011-12,M2_gbm_poisson,4.156667,0,1.000000,B,True,Forecast
21158,MOODY GIRL DOOR HANGER,2011-11,2011-12,M2_gbm_poisson,135.372686,221,263.666667,B,True,Forecast
21159,MOODY BOY  DOOR HANGER,2011-11,2011-12,M2_gbm_poisson,104.916531,161,192.333333,B,True,Forecast
21161,KEEP OUT BOYS DOOR HANGER,2011-11,2011-12,M2_gbm_poisson,2.614754,0,0.000000,B,True,Forecast
21162,TOXIC AREA  DOOR HANGER,2011-11,2011-12,M2_gbm_poisson,147.129277,229,254.333333,B,True,Forecast
21163,DO NOT TOUCH MY STUFF DOOR HANGER,2011-11,2011-12,M2_gbm_poisson,34.159306,0,158.333333,B,True,Forecast
21164,HOME SWEET HOME METAL SIGN,2011-11,2011-12,M2_gbm_poisson,73.792214,88,76.333333,A,True,Forecast
21165,BEWARE OF THE CAT METAL SIGN,2011-11,2011-12,M2_gbm_poisson,253.753611,415,422.666667,A,True,Forecast
21166,COOK WITH WINE METAL SIGN,2011-11,2011-12,M2_gbm_poisson,718.556727,1340,1440.333333,A,True,Forecast
21167,WHITE SAGE INCENSE,2011-11,2011-12,M2_gbm_poisson,80.678900,211,175.000000,C,True,Forecast
21169,YOU'RE CONFUSING ME METAL SIGN,2011-11,2011-12,M2_gbm_poisson,256.720945,529,530.666667,A,True,Forecast
21171,BATHROOM METAL SIGN,2011-11,2011-12,M2_gbm_poisson,3.645793,0,0.000000,B,True,Forecast
21172,PARTY METAL SIGN,2011-11,2011-12,M2_gbm_poisson,236.454219,439,307.666667,A,True,Forecast
21174,POTTERING IN THE SHED METAL SIGN,2011-11,2011-12,M2_gbm_poisson,291.499926,570,570.666667,A,True,Forecast
21175,GIN + TONIC DIET METAL SIGN,2011-11,2011-12,M2_gbm_poisson,787.168852,1533,1165.333333,A,True,Forecast
21179,NO JUNK MAIL METAL SIGN,2011-11,2011-12,M2_gbm_poisson,18.670602,0,83.333333,B,True,Forecast
21181,PLEASE ONE PERSON METAL SIGN,2011-11,2011-12,M2_gbm_poisson,545.294418,989,1841.666667,A,True,Forecast
21187,WHITE BELL HONEYCOMB PAPER GARLAND,2011-11,2011-12,M2_gbm_poisson,3.674923,0,0.000000,B,True,Forecast
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2011-11,2011-12,M2_gbm_poisson,3.858518,0,0.000000,B,True,Forecast
21189,WHITE HONEYCOMB PAPER GARLAND,2011-11,2011-12,M2_gbm_poisson,56.702603,105,38.666667,B,True,Forecast
21190,PINK HEARTS PAPER GARLAND,2011-11,2011-12,M2_gbm_poisson,10.119178,4,1.333333,B,True,Forecast
21191,LARGE WHITE HONEYCOMB PAPER BELL,2011-11,2011-12,M2_gbm_poisson,69.083512,124,57.333333,B,True,Forecast
21192,WHITE BELL HONEYCOMB PAPER,2011-11,2011-12,M2_gbm_poisson,62.182903,57,139.333333,B,True,Forecast
21194,PINK  HONEYCOMB PAPER FAN,2011-11,2011-12,M2_gbm_poisson,54.446320,53,48.000000,C,True,Forecast
21196,ROUND WHITE CONFETTI IN TUBE,2011-11,2011-12,M2_gbm_poisson,7.758747,0,4.333333,C,True,Forecast
21197,MULTICOLOUR  CONFETTI IN TUBE,2011-11,2011-12,M2_gbm_poisson,44.689702,62,21.000000,C,True,Forecast
21198,WHITE HEART CONFETTI IN TUBE,2011-11,2011-12,M2_gbm_poisson,41.811964,62,37.666667,B,True,Forecast
21199,PINK  HEART CONFETTI IN TUBE,2011-11,2011-12,M2_gbm_poisson,41.485200,49,16.666667,B,True,Forecast
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,2011-11,2011-12,M2_gbm_poisson,89.696691,290,207.333333,B,True,Forecast
21201,TROPICAL  HONEYCOMB PAPER GARLAND,2011-11,2011-12,M2_gbm_poisson,90.657193,294,204.000000,A,True,Forecast
21202,DOLLY HONEYCOMB GARLAND,2011-11,2011-12,M2_gbm_poisson,20.545877,13,9.333333,B,True,Forecast
21204,DAISIES  HONEYCOMB GARLAND,2011-11,2011-12,M2_gbm_poisson,26.376068,14,32.333333,B,True,Forecast
21205,MULTICOLOUR 3D BALLS GARLAND,2011-11,2011-12,M2_gbm_poisson,26.693191,16,14.333333,B,True,Forecast
21206,STRAWBERRY HONEYCOMB  GARLAND,2011-11,2011-12,M2_gbm_poisson,36.931336,17,42.000000,B,True,Forecast
21207,SKULL AND CROSSBONES  GARLAND,2011-11,2011-12,M2_gbm_poisson,72.041866,64,142.333333,A,True,Forecast
21208,PASTEL COLOUR HONEYCOMB FAN,2011-11,2011-12,M2_gbm_poisson,63.595771,125,90.666667,C,True,Forecast
21209,MULTICOLOUR HONEYCOMB FAN,2011-11,2011-12,M2_gbm_poisson,64.025968,108,108.666667,B,True,Forecast
21210,SET OF 72 RETROSPOT PAPER  DOILIES,2011-11,2011-12,M2_gbm_poisson,328.592700,865,627.666667,A,True,Forecast
21211,SET OF 72 SKULL PAPER  DOILIES,2011-11,2011-12,M2_gbm_poisson,60.052541,44,102.666667,B,True,Forecast
21212,PACK OF 72 RETROSPOT CAKE CASES,2011-11,2011-12,M2_gbm_poisson,1717.744451,2621,2707.000000,A,True,Forecast
21213,PACK OF 72 SKULL CAKE CASES,2011-11,2011-12,M2_gbm_poisson,530.591439,686,1538.333333,A,True,Forecast
21215,IVORY PAPER CUP CAKE CASES,2011-11,2011-12,M2_gbm_poisson,59.703289,32,82.333333,B,True,Forecast
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2011-11,2011-12,M2_gbm_poisson,104.600921,168,147.333333,A,True,Forecast
21217,RED RETROSPOT ROUND CAKE TINS,2011-11,2011-12,M2_gbm_poisson,72.151910,119,72.666667,A,True,Forecast
21218,RED SPOTTY BISCUIT TIN,2011-11,2011-12,M2_gbm_poisson,128.633487,274,158.000000,A,True,Forecast
21219,SET/4 BADGES BALLOON GIRL,2011-11,2011-12,M2_gbm_poisson,49.314280,60,42.000000,B,True,Forecast
21220,SET/4 BADGES DOGS,2011-11,2011-12,M2_gbm_poisson,45.144933,48,29.000000,C,True,Forecast
21221,SET/4 BADGES CUTE CREATURES,2011-11,2011-12,M2_gbm_poisson,19.066068,11,11.000000,C,True,Forecast
21222,SET/4 BADGES BEETLES,2011-11,2011-12,M2_gbm_poisson,39.862465,28,22.666667,C,True,Forecast
21224,SET/4 SKULL BADGES,2011-11,2011-12,M2_gbm_poisson,71.081969,101,97.333333,B,True,Forecast
21226,POCKET MIRROR WOODLAND,2011-11,2011-12,M2_gbm_poisson,13.928644,6,2.333333,C,True,Forecast
21231,SWEETHEART CERAMIC TRINKET BOX,2011-11,2011-12,M2_gbm_poisson,309.116370,741,603.333333,A,True,Forecast
21232,STRAWBERRY CERAMIC TRINKET BOX,2011-11,2011-12,M2_gbm_poisson,757.673439,1503,1178.000000,A,True,Forecast
21238,RED RETROSPOT CUP,2011-11,2011-12,M2_gbm_poisson,190.067934,296,193.666667,A,True,Forecast
21239,PINK  POLKADOT CUP,2011-11,2011-12,M2_gbm_poisson,119.834361,122,138.333333,A,True,Forecast
21240,BLUE POLKADOT CUP,2011-11,2011-12,M2_gbm_poisson,100.844839,192,135.666667,A,True,Forecast
21242,RED RETROSPOT PLATE,2011-11,2011-12,M2_gbm_poisson,119.901716,193,219.000000,A,True,Forecast
21243,PINK  POLKADOT PLATE,2011-11,2011-12,M2_gbm_poisson,93.757440,185,153.333333,A,True,Forecast
21244,BLUE POLKADOT PLATE,2011-11,2011-12,M2_gbm_poisson,19.580256,4,15.333333,A,True,Forecast
21245,GREEN POLKADOT PLATE,2011-11,2011-12,M2_gbm_poisson,51.571994,43,44.666667,A,True,Forecast
21246,RED RETROSPOT BIG BOWL,2011-11,2011-12,M2_gbm_poisson,2.757878,0,0.333333,B,True,Forecast
21248,DOOR HANGER  MUM + DADS ROOM,2011-11,2011-12,M2_gbm_poisson,40.993431,37,18.333333,B,True,Forecast
21249,WOODLAND  HEIGHT CHART STICKERS,2011-11,2011-12,M2_gbm_poisson,57.904603,71,50.000000,A,True,Forecast
21250,SET OF SKULL WALL STICKERS,2011-11,2011-12,M2_gbm_poisson,18.935940,16,7.666667,C,True,Forecast
21251,DINOSAUR HEIGHT CHART STICKER SET,2011-11,2011-12,M2_gbm_poisson,29.820407,20,14.333333,B,True,Forecast
21253,SET OF PICTURE FRAME  STICKERS,2011-11,2011-12,M2_gbm_poisson,30.264182,15,18.000000,C,True,Forecast
21257,VICTORIAN SEWING BOX MEDIUM,2011-11,2011-12,M2_gbm_poisson,69.689536,120,72.333333,A,True,Forecast
21258,VICTORIAN SEWING BOX LARGE,2011-11,2011-12,M2_gbm_poisson,62.457090,86,56.333333,A,True,Forecast
21259,VICTORIAN SEWING BOX SMALL,2011-11,2011-12,M2_gbm_poisson,76.874770,109,96.000000,A,True,Forecast
21260,FIRST AID TIN,2011-11,2011-12,M2_gbm_poisson,62.069513,56,98.666667,A,True,Forecast
21261,GREEN GOOSE FEATHER CHRISTMAS TREE,2011-11,2011-12,M2_gbm_poisson,32.961961,17,45.000000,C,True,Forecast
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,2011-11,2011-12,M2_gbm_poisson,59.342834,83,58.000000,B,True,Forecast
21263,GREEN GOOSE FEATHER TREE 60CM,2011-11,2011-12,M2_gbm_poisson,50.725725,47,40.333333,C,True,Forecast
21264,WHITE GOOSE FEATHER TREE 60CM,2011-11,2011-12,M2_gbm_poisson,62.522467,119,70.333333,C,True,Forecast
21265,PINK GOOSE FEATHER TREE 60CM,2011-11,2011-12,M2_gbm_poisson,33.857448,16,26.666667,C,True,Forecast
21269,ANTIQUE CREAM CUTLERY SHELF,2011-11,2011-12,M2_gbm_poisson,4.923740,1,1.666667,B,True,Forecast
21270,ANTIQUE CREAM CUTLERY CUPBOARD,2011-11,2011-12,M2_gbm_poisson,3.889151,1,0.666667,C,True,Forecast
21272,SALLE DE BAIN HOOK,2011-11,2011-12,M2_gbm_poisson,3.645793,0,0.000000,B,True,Forecast
21275,ZINC TOP  2 DOOR WOODEN SHELF,2011-11,2011-12,M2_gbm_poisson,4.308639,1,0.333333,B,True,Forecast
21277,FRENCH STYLE EMBOSSED HEART CABINET,2011-11,2011-12,M2_gbm_poisson,8.570063,4,3.666667,B,True,Forecast
21278,VINTAGE KITCHEN PRINT PUDDINGS,2011-11,2011-12,M2_gbm_poisson,2.080312,0,0.000000,B,True,Forecast
21279,VINTAGE KITCHEN PRINT FRUITS,2011-11,2011-12,M2_gbm_poisson,8.098365,0,4.666667,B,True,Forecast
21280,VINTAGE KITCHEN PRINT VEGETABLES,2011-11,2011-12,M2_gbm_poisson,9.458295,6,2.000000,B,True,Forecast
21281,VINTAGE KITCHEN PRINT SEAFOOD,2011-11,2011-12,M2_gbm_poisson,5.663945,3,1.000000,B,True,Forecast
21284,RETROSPOT CANDLE  SMALL,2011-11,2011-12,M2_gbm_poisson,18.796736,5,14.333333,B,True,Forecast
21285,RETROSPOT CANDLE  MEDIUM,2011-11,2011-12,M2_gbm_poisson,39.532454,34,20.333333,B,True,Forecast
21286,RETROSPOT CANDLE  LARGE,2011-11,2011-12,M2_gbm_poisson,24.643202,6,18.666667,B,True,Forecast
21287,SCENTED VELVET LOUNGE CANDLE,2011-11,2011-12,M2_gbm_poisson,159.461756,564,314.000000,B,True,Forecast
21288,STRIPEY CHOCOLATE NESTING BOXES,2011-11,2011-12,M2_gbm_poisson,40.290596,22,54.000000,B,True,Forecast
21289,LARGE STRIPES CHOCOLATE GIFT BAG,2011-11,2011-12,M2_gbm_poisson,36.062662,22,53.333333,B,True,Forecast
21291,SMALL SPOTTY CHOCOLATE GIFT BAG,2011-11,2011-12,M2_gbm_poisson,56.111058,99,71.000000,B,True,Forecast
21292,SMALL STRIPES CHOCOLATE GIFT BAG,2011-11,2011-12,M2_gbm_poisson,43.894155,64,53.666667,B,True,Forecast
21293,MIRRORED DOVE WALL DECORATION,2011-11,2011-12,M2_gbm_poisson,39.165841,37,21.333333,C,True,Forecast
21294,ETCHED GLASS COASTER,2011-11,2011-12,M2_gbm_poisson,21.424675,0,25.333333,B,True,Forecast
21306,SET/4 DAISY MIRROR MAGNETS,2011-11,2011-12,M2_gbm_poisson,65.793889,108,96.000000,C,True,Forecast
21307,SET/4 BUTTERFLY MIRROR MAGNETS,2011-11,2011-12,M2_gbm_poisson,2.048169,0,0.000000,C,True,Forecast
21311,SET/4 BIRD MIRROR MAGNETS,2011-11,2011-12,M2_gbm_poisson,42.604581,45,28.000000,C,True,Forecast
