stock_code,quarter,model,forecast_sum,actual_sum,n_months,complete,months_included,estimate_type
18098B,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
18098B,2010-Q2,M2_gbm_poisson,2.128100,0.000000,1,False,2010-06,
18098C,2010-Q2,B2_ma3,62.000000,64.000000,1,False,2010-06,
18098C,2010-Q2,M2_gbm_poisson,66.841000,64.000000,1,False,2010-06,
20615,2010-Q2,B2_ma3,17.000000,19.000000,1,False,2010-06,
20615,2010-Q2,M2_gbm_poisson,49.007300,19.000000,1,False,2010-06,
20616,2010-Q2,B2_ma3,4.333300,7.000000,1,False,2010-06,
20616,2010-Q2,M2_gbm_poisson,8.681200,7.000000,1,False,2010-06,
20617,2010-Q2,B2_ma3,8.333300,16.000000,1,False,2010-06,
20617,2010-Q2,M2_gbm_poisson,14.211900,16.000000,1,False,2010-06,
20618,2010-Q2,B2_ma3,5.000000,5.000000,1,False,2010-06,
20618,2010-Q2,M2_gbm_poisson,9.304600,5.000000,1,False,2010-06,
20619,2010-Q2,B2_ma3,12.666700,20.000000,1,False,2010-06,
20619,2010-Q2,M2_gbm_poisson,31.971000,20.000000,1,False,2010-06,
20620,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20620,2010-Q2,M2_gbm_poisson,2.300900,0.000000,1,False,2010-06,
20621,2010-Q2,B2_ma3,5.666700,5.000000,1,False,2010-06,
20621,2010-Q2,M2_gbm_poisson,11.540800,5.000000,1,False,2010-06,
20622,2010-Q2,B2_ma3,5.666700,3.000000,1,False,2010-06,
20622,2010-Q2,M2_gbm_poisson,20.366900,3.000000,1,False,2010-06,
20652,2010-Q2,B2_ma3,34.666700,19.000000,1,False,2010-06,
20652,2010-Q2,M2_gbm_poisson,62.641600,19.000000,1,False,2010-06,
20653,2010-Q2,B2_ma3,4.000000,13.000000,1,False,2010-06,
20653,2010-Q2,M2_gbm_poisson,17.751500,13.000000,1,False,2010-06,
20654,2010-Q2,B2_ma3,22.666700,12.000000,1,False,2010-06,
20654,2010-Q2,M2_gbm_poisson,41.478000,12.000000,1,False,2010-06,
20655,2010-Q2,B2_ma3,10.333300,16.000000,1,False,2010-06,
20655,2010-Q2,M2_gbm_poisson,34.246400,16.000000,1,False,2010-06,
20657,2010-Q2,B2_ma3,10.666700,19.000000,1,False,2010-06,
20657,2010-Q2,M2_gbm_poisson,86.802200,19.000000,1,False,2010-06,
20658,2010-Q2,B2_ma3,101.000000,111.000000,1,False,2010-06,
20658,2010-Q2,M2_gbm_poisson,108.946900,111.000000,1,False,2010-06,
20659,2010-Q2,B2_ma3,9.666700,14.000000,1,False,2010-06,
20659,2010-Q2,M2_gbm_poisson,37.709000,14.000000,1,False,2010-06,
20660,2010-Q2,B2_ma3,4.000000,0.000000,1,False,2010-06,
20660,2010-Q2,M2_gbm_poisson,16.910000,0.000000,1,False,2010-06,
20661,2010-Q2,B2_ma3,16.000000,35.000000,1,False,2010-06,
20661,2010-Q2,M2_gbm_poisson,37.576900,35.000000,1,False,2010-06,
20662,2010-Q2,B2_ma3,6.333300,0.000000,1,False,2010-06,
20662,2010-Q2,M2_gbm_poisson,16.882500,0.000000,1,False,2010-06,
20663,2010-Q2,B2_ma3,0.666700,7.000000,1,False,2010-06,
20663,2010-Q2,M2_gbm_poisson,3.490800,7.000000,1,False,2010-06,
20664,2010-Q2,B2_ma3,2.666700,0.000000,1,False,2010-06,
20664,2010-Q2,M2_gbm_poisson,17.639800,0.000000,1,False,2010-06,
20665,2010-Q2,B2_ma3,62.666700,72.000000,1,False,2010-06,
20665,2010-Q2,M2_gbm_poisson,52.643600,72.000000,1,False,2010-06,
20666,2010-Q2,B2_ma3,3.333300,6.000000,1,False,2010-06,
20666,2010-Q2,M2_gbm_poisson,8.221100,6.000000,1,False,2010-06,
20667,2010-Q2,B2_ma3,3.000000,3.000000,1,False,2010-06,
20667,2010-Q2,M2_gbm_poisson,6.042100,3.000000,1,False,2010-06,
20668,2010-Q2,B2_ma3,4.666700,216.000000,1,False,2010-06,
20668,2010-Q2,M2_gbm_poisson,15.853800,216.000000,1,False,2010-06,
20669,2010-Q2,B2_ma3,28.666700,17.000000,1,False,2010-06,
20669,2010-Q2,M2_gbm_poisson,49.052500,17.000000,1,False,2010-06,
20670,2010-Q2,B2_ma3,10.000000,11.000000,1,False,2010-06,
20670,2010-Q2,M2_gbm_poisson,10.373200,11.000000,1,False,2010-06,
20671,2010-Q2,B2_ma3,65.333300,79.000000,1,False,2010-06,
20671,2010-Q2,M2_gbm_poisson,92.586000,79.000000,1,False,2010-06,
20672,2010-Q2,B2_ma3,0.333300,0.000000,1,False,2010-06,
20672,2010-Q2,M2_gbm_poisson,4.758000,0.000000,1,False,2010-06,
20673,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20673,2010-Q2,M2_gbm_poisson,2.523500,0.000000,1,False,2010-06,
20674,2010-Q2,B2_ma3,192.666700,191.000000,1,False,2010-06,
20674,2010-Q2,M2_gbm_poisson,186.156600,191.000000,1,False,2010-06,
20675,2010-Q2,B2_ma3,386.666700,334.000000,1,False,2010-06,
20675,2010-Q2,M2_gbm_poisson,356.119400,334.000000,1,False,2010-06,
20676,2010-Q2,B2_ma3,665.000000,556.000000,1,False,2010-06,
20676,2010-Q2,M2_gbm_poisson,596.799600,556.000000,1,False,2010-06,
20677,2010-Q2,B2_ma3,465.000000,266.000000,1,False,2010-06,
20677,2010-Q2,M2_gbm_poisson,403.724800,266.000000,1,False,2010-06,
20679,2010-Q2,B2_ma3,113.000000,52.000000,1,False,2010-06,
20679,2010-Q2,M2_gbm_poisson,81.997500,52.000000,1,False,2010-06,
20680,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20680,2010-Q2,M2_gbm_poisson,2.377500,0.000000,1,False,2010-06,
20681,2010-Q2,B2_ma3,91.000000,55.000000,1,False,2010-06,
20681,2010-Q2,M2_gbm_poisson,64.786900,55.000000,1,False,2010-06,
20682,2010-Q2,B2_ma3,108.000000,87.000000,1,False,2010-06,
20682,2010-Q2,M2_gbm_poisson,93.944900,87.000000,1,False,2010-06,
20683,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20683,2010-Q2,M2_gbm_poisson,2.186300,0.000000,1,False,2010-06,
20684,2010-Q2,B2_ma3,18.000000,40.000000,1,False,2010-06,
20684,2010-Q2,M2_gbm_poisson,35.499700,40.000000,1,False,2010-06,
20685,2010-Q2,B2_ma3,335.333300,419.000000,1,False,2010-06,
20685,2010-Q2,M2_gbm_poisson,337.916400,419.000000,1,False,2010-06,
20686,2010-Q2,B2_ma3,22.666700,6.000000,1,False,2010-06,
20686,2010-Q2,M2_gbm_poisson,31.857400,6.000000,1,False,2010-06,
20688,2010-Q2,B2_ma3,140.000000,0.000000,1,False,2010-06,
20688,2010-Q2,M2_gbm_poisson,16.643500,0.000000,1,False,2010-06,
20689,2010-Q2,B2_ma3,126.333300,2.000000,1,False,2010-06,
20689,2010-Q2,M2_gbm_poisson,21.468800,2.000000,1,False,2010-06,
20692,2010-Q2,B2_ma3,105.000000,151.000000,1,False,2010-06,
20692,2010-Q2,M2_gbm_poisson,70.726100,151.000000,1,False,2010-06,
20693,2010-Q2,B2_ma3,2.333300,0.000000,1,False,2010-06,
20693,2010-Q2,M2_gbm_poisson,26.665200,0.000000,1,False,2010-06,
20694,2010-Q2,B2_ma3,4.666700,5.000000,1,False,2010-06,
20694,2010-Q2,M2_gbm_poisson,15.948600,5.000000,1,False,2010-06,
20695,2010-Q2,B2_ma3,4.333300,6.000000,1,False,2010-06,
20695,2010-Q2,M2_gbm_poisson,13.381200,6.000000,1,False,2010-06,
20696,2010-Q2,B2_ma3,5.666700,8.000000,1,False,2010-06,
20696,2010-Q2,M2_gbm_poisson,14.339000,8.000000,1,False,2010-06,
20697,2010-Q2,B2_ma3,5.000000,0.000000,1,False,2010-06,
20697,2010-Q2,M2_gbm_poisson,15.710600,0.000000,1,False,2010-06,
20698,2010-Q2,B2_ma3,5.333300,0.000000,1,False,2010-06,
20698,2010-Q2,M2_gbm_poisson,15.534700,0.000000,1,False,2010-06,
20699,2010-Q2,B2_ma3,10.666700,30.000000,1,False,2010-06,
20699,2010-Q2,M2_gbm_poisson,14.824100,30.000000,1,False,2010-06,
20700,2010-Q2,B2_ma3,4.333300,4.000000,1,False,2010-06,
20700,2010-Q2,M2_gbm_poisson,11.556200,4.000000,1,False,2010-06,
20701,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20701,2010-Q2,M2_gbm_poisson,3.663500,0.000000,1,False,2010-06,
20702,2010-Q2,B2_ma3,55.333300,90.000000,1,False,2010-06,
20702,2010-Q2,M2_gbm_poisson,75.639000,90.000000,1,False,2010-06,
20703,2010-Q2,B2_ma3,47.666700,35.000000,1,False,2010-06,
20703,2010-Q2,M2_gbm_poisson,61.934900,35.000000,1,False,2010-06,
20704,2010-Q2,B2_ma3,1.666700,7.000000,1,False,2010-06,
20704,2010-Q2,M2_gbm_poisson,5.497000,7.000000,1,False,2010-06,
20705,2010-Q2,B2_ma3,7.666700,7.000000,1,False,2010-06,
20705,2010-Q2,M2_gbm_poisson,12.805900,7.000000,1,False,2010-06,
20707,2010-Q2,B2_ma3,33.000000,18.000000,1,False,2010-06,
20707,2010-Q2,M2_gbm_poisson,34.942500,18.000000,1,False,2010-06,
20711,2010-Q2,B2_ma3,617.666700,541.000000,1,False,2010-06,
20711,2010-Q2,M2_gbm_poisson,590.861100,541.000000,1,False,2010-06,
20712,2010-Q2,B2_ma3,621.666700,1119.000000,1,False,2010-06,
20712,2010-Q2,M2_gbm_poisson,616.717700,1119.000000,1,False,2010-06,
20713,2010-Q2,B2_ma3,777.333300,996.000000,1,False,2010-06,
20713,2010-Q2,M2_gbm_poisson,883.422600,996.000000,1,False,2010-06,
20714,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20714,2010-Q2,M2_gbm_poisson,2.865200,0.000000,1,False,2010-06,
20715,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20715,2010-Q2,M2_gbm_poisson,2.926800,0.000000,1,False,2010-06,
20716,2010-Q2,B2_ma3,119.000000,110.000000,1,False,2010-06,
20716,2010-Q2,M2_gbm_poisson,120.050500,110.000000,1,False,2010-06,
20717,2010-Q2,B2_ma3,304.666700,322.000000,1,False,2010-06,
20717,2010-Q2,M2_gbm_poisson,306.087100,322.000000,1,False,2010-06,
20718,2010-Q2,B2_ma3,729.333300,698.000000,1,False,2010-06,
20718,2010-Q2,M2_gbm_poisson,677.196000,698.000000,1,False,2010-06,
20719,2010-Q2,B2_ma3,847.000000,896.000000,1,False,2010-06,
20719,2010-Q2,M2_gbm_poisson,959.713700,896.000000,1,False,2010-06,
20721,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20721,2010-Q2,M2_gbm_poisson,2.276100,0.000000,1,False,2010-06,
20723,2010-Q2,B2_ma3,858.333300,670.000000,1,False,2010-06,
20723,2010-Q2,M2_gbm_poisson,834.532900,670.000000,1,False,2010-06,
20724,2010-Q2,B2_ma3,1150.666700,1588.000000,1,False,2010-06,
20724,2010-Q2,M2_gbm_poisson,1152.541100,1588.000000,1,False,2010-06,
20725,2010-Q2,B2_ma3,1755.666700,2034.000000,1,False,2010-06,
20725,2010-Q2,M2_gbm_poisson,2027.970400,2034.000000,1,False,2010-06,
20726,2010-Q2,B2_ma3,825.333300,3395.000000,1,False,2010-06,
20726,2010-Q2,M2_gbm_poisson,928.434800,3395.000000,1,False,2010-06,
20727,2010-Q2,B2_ma3,1273.666700,3326.000000,1,False,2010-06,
20727,2010-Q2,M2_gbm_poisson,1102.204300,3326.000000,1,False,2010-06,
20728,2010-Q2,B2_ma3,864.666700,3090.000000,1,False,2010-06,
20728,2010-Q2,M2_gbm_poisson,1056.862400,3090.000000,1,False,2010-06,
20729,2010-Q2,B2_ma3,49.333300,12.000000,1,False,2010-06,
20729,2010-Q2,M2_gbm_poisson,52.118400,12.000000,1,False,2010-06,
20730,2010-Q2,B2_ma3,43.000000,12.000000,1,False,2010-06,
20730,2010-Q2,M2_gbm_poisson,29.227800,12.000000,1,False,2010-06,
20731,2010-Q2,B2_ma3,26.000000,19.000000,1,False,2010-06,
20731,2010-Q2,M2_gbm_poisson,29.182700,19.000000,1,False,2010-06,
20733,2010-Q2,B2_ma3,12.333300,23.000000,1,False,2010-06,
20733,2010-Q2,M2_gbm_poisson,22.139400,23.000000,1,False,2010-06,
20734,2010-Q2,B2_ma3,87.333300,3.000000,1,False,2010-06,
20734,2010-Q2,M2_gbm_poisson,62.238700,3.000000,1,False,2010-06,
20735,2010-Q2,B2_ma3,12.666700,104.000000,1,False,2010-06,
20735,2010-Q2,M2_gbm_poisson,18.341200,104.000000,1,False,2010-06,
20736,2010-Q2,B2_ma3,0.333300,0.000000,1,False,2010-06,
20736,2010-Q2,M2_gbm_poisson,7.595900,0.000000,1,False,2010-06,
20737,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20737,2010-Q2,M2_gbm_poisson,2.294500,0.000000,1,False,2010-06,
20738,2010-Q2,B2_ma3,130.333300,53.000000,1,False,2010-06,
20738,2010-Q2,M2_gbm_poisson,74.044100,53.000000,1,False,2010-06,
20739,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20739,2010-Q2,M2_gbm_poisson,2.296300,0.000000,1,False,2010-06,
20747,2010-Q2,B2_ma3,93.333300,0.000000,1,False,2010-06,
20747,2010-Q2,M2_gbm_poisson,38.397700,0.000000,1,False,2010-06,
20748,2010-Q2,B2_ma3,15.333300,18.000000,1,False,2010-06,
20748,2010-Q2,M2_gbm_poisson,28.758400,18.000000,1,False,2010-06,
20749,2010-Q2,B2_ma3,97.333300,105.000000,1,False,2010-06,
20749,2010-Q2,M2_gbm_poisson,83.711200,105.000000,1,False,2010-06,
20750,2010-Q2,B2_ma3,144.000000,184.000000,1,False,2010-06,
20750,2010-Q2,M2_gbm_poisson,105.696200,184.000000,1,False,2010-06,
20751,2010-Q2,B2_ma3,139.666700,185.000000,1,False,2010-06,
20751,2010-Q2,M2_gbm_poisson,151.535800,185.000000,1,False,2010-06,
20752,2010-Q2,B2_ma3,31.000000,42.000000,1,False,2010-06,
20752,2010-Q2,M2_gbm_poisson,88.705900,42.000000,1,False,2010-06,
20753,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20753,2010-Q2,M2_gbm_poisson,3.157500,0.000000,1,False,2010-06,
20754,2010-Q2,B2_ma3,346.666700,160.000000,1,False,2010-06,
20754,2010-Q2,M2_gbm_poisson,279.840900,160.000000,1,False,2010-06,
20755,2010-Q2,B2_ma3,24.333300,50.000000,1,False,2010-06,
20755,2010-Q2,M2_gbm_poisson,13.109300,50.000000,1,False,2010-06,
20756,2010-Q2,B2_ma3,6.000000,14.000000,1,False,2010-06,
20756,2010-Q2,M2_gbm_poisson,10.565900,14.000000,1,False,2010-06,
20757,2010-Q2,B2_ma3,9.000000,9.000000,1,False,2010-06,
20757,2010-Q2,M2_gbm_poisson,14.642300,9.000000,1,False,2010-06,
20758,2010-Q2,B2_ma3,19.666700,12.000000,1,False,2010-06,
20758,2010-Q2,M2_gbm_poisson,17.736600,12.000000,1,False,2010-06,
20759,2010-Q2,B2_ma3,25.000000,12.000000,1,False,2010-06,
20759,2010-Q2,M2_gbm_poisson,19.767400,12.000000,1,False,2010-06,
20760,2010-Q2,B2_ma3,28.333300,48.000000,1,False,2010-06,
20760,2010-Q2,M2_gbm_poisson,28.702800,48.000000,1,False,2010-06,
20761,2010-Q2,B2_ma3,17.333300,12.000000,1,False,2010-06,
20761,2010-Q2,M2_gbm_poisson,16.944900,12.000000,1,False,2010-06,
20762,2010-Q2,B2_ma3,19.333300,11.000000,1,False,2010-06,
20762,2010-Q2,M2_gbm_poisson,29.222900,11.000000,1,False,2010-06,
20763,2010-Q2,B2_ma3,16.333300,6.000000,1,False,2010-06,
20763,2010-Q2,M2_gbm_poisson,23.963000,6.000000,1,False,2010-06,
20764,2010-Q2,B2_ma3,38.000000,40.000000,1,False,2010-06,
20764,2010-Q2,M2_gbm_poisson,41.890700,40.000000,1,False,2010-06,
20765,2010-Q2,B2_ma3,16.000000,7.000000,1,False,2010-06,
20765,2010-Q2,M2_gbm_poisson,29.378500,7.000000,1,False,2010-06,
20766,2010-Q2,B2_ma3,12.000000,13.000000,1,False,2010-06,
20766,2010-Q2,M2_gbm_poisson,19.561200,13.000000,1,False,2010-06,
20767,2010-Q2,B2_ma3,32.000000,14.000000,1,False,2010-06,
20767,2010-Q2,M2_gbm_poisson,28.734100,14.000000,1,False,2010-06,
20768,2010-Q2,B2_ma3,39.333300,15.000000,1,False,2010-06,
20768,2010-Q2,M2_gbm_poisson,35.533200,15.000000,1,False,2010-06,
20769,2010-Q2,B2_ma3,20.333300,14.000000,1,False,2010-06,
20769,2010-Q2,M2_gbm_poisson,20.820500,14.000000,1,False,2010-06,
20770,2010-Q2,B2_ma3,56.666700,68.000000,1,False,2010-06,
20770,2010-Q2,M2_gbm_poisson,66.042900,68.000000,1,False,2010-06,
20771,2010-Q2,B2_ma3,15.000000,13.000000,1,False,2010-06,
20771,2010-Q2,M2_gbm_poisson,28.752000,13.000000,1,False,2010-06,
20772,2010-Q2,B2_ma3,32.000000,6.000000,1,False,2010-06,
20772,2010-Q2,M2_gbm_poisson,21.836000,6.000000,1,False,2010-06,
20773,2010-Q2,B2_ma3,13.000000,14.000000,1,False,2010-06,
20773,2010-Q2,M2_gbm_poisson,34.263500,14.000000,1,False,2010-06,
20774,2010-Q2,B2_ma3,11.000000,16.000000,1,False,2010-06,
20774,2010-Q2,M2_gbm_poisson,21.732400,16.000000,1,False,2010-06,
20775,2010-Q2,B2_ma3,5.666700,15.000000,1,False,2010-06,
20775,2010-Q2,M2_gbm_poisson,14.987000,15.000000,1,False,2010-06,
20776,2010-Q2,B2_ma3,8.333300,17.000000,1,False,2010-06,
20776,2010-Q2,M2_gbm_poisson,25.135900,17.000000,1,False,2010-06,
20777,2010-Q2,B2_ma3,7.000000,9.000000,1,False,2010-06,
20777,2010-Q2,M2_gbm_poisson,15.944200,9.000000,1,False,2010-06,
20778,2010-Q2,B2_ma3,13.333300,20.000000,1,False,2010-06,
20778,2010-Q2,M2_gbm_poisson,32.802400,20.000000,1,False,2010-06,
20780,2010-Q2,B2_ma3,2.333300,1.000000,1,False,2010-06,
20780,2010-Q2,M2_gbm_poisson,27.086800,1.000000,1,False,2010-06,
20781,2010-Q2,B2_ma3,2.000000,2.000000,1,False,2010-06,
20781,2010-Q2,M2_gbm_poisson,4.439100,2.000000,1,False,2010-06,
20782,2010-Q2,B2_ma3,3.333300,6.000000,1,False,2010-06,
20782,2010-Q2,M2_gbm_poisson,7.757100,6.000000,1,False,2010-06,
20783,2010-Q2,B2_ma3,17.000000,0.000000,1,False,2010-06,
20783,2010-Q2,M2_gbm_poisson,70.943800,0.000000,1,False,2010-06,
20784,2010-Q2,B2_ma3,14.333300,8.000000,1,False,2010-06,
20784,2010-Q2,M2_gbm_poisson,31.549500,8.000000,1,False,2010-06,
20785,2010-Q2,B2_ma3,14.333300,17.000000,1,False,2010-06,
20785,2010-Q2,M2_gbm_poisson,26.339700,17.000000,1,False,2010-06,
20786,2010-Q2,B2_ma3,17.000000,4.000000,1,False,2010-06,
20786,2010-Q2,M2_gbm_poisson,30.876600,4.000000,1,False,2010-06,
20787,2010-Q2,B2_ma3,16.666700,11.000000,1,False,2010-06,
20787,2010-Q2,M2_gbm_poisson,25.445200,11.000000,1,False,2010-06,
20791,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20791,2010-Q2,M2_gbm_poisson,2.101900,0.000000,1,False,2010-06,
20793,2010-Q2,B2_ma3,84.000000,2.000000,1,False,2010-06,
20793,2010-Q2,M2_gbm_poisson,28.649000,2.000000,1,False,2010-06,
20794,2010-Q2,B2_ma3,13.000000,11.000000,1,False,2010-06,
20794,2010-Q2,M2_gbm_poisson,23.239700,11.000000,1,False,2010-06,
20795,2010-Q2,B2_ma3,4.666700,2.000000,1,False,2010-06,
20795,2010-Q2,M2_gbm_poisson,7.808800,2.000000,1,False,2010-06,
20796,2010-Q2,B2_ma3,3.333300,2.000000,1,False,2010-06,
20796,2010-Q2,M2_gbm_poisson,6.420100,2.000000,1,False,2010-06,
20798,2010-Q2,B2_ma3,70.000000,77.000000,1,False,2010-06,
20798,2010-Q2,M2_gbm_poisson,61.672100,77.000000,1,False,2010-06,
20799,2010-Q2,B2_ma3,47.666700,2.000000,1,False,2010-06,
20799,2010-Q2,M2_gbm_poisson,17.332900,2.000000,1,False,2010-06,
20800,2010-Q2,B2_ma3,332.666700,0.000000,1,False,2010-06,
20800,2010-Q2,M2_gbm_poisson,61.230600,0.000000,1,False,2010-06,
20801,2010-Q2,B2_ma3,10.000000,5.000000,1,False,2010-06,
20801,2010-Q2,M2_gbm_poisson,9.310600,5.000000,1,False,2010-06,
20802,2010-Q2,B2_ma3,31.666700,37.000000,1,False,2010-06,
20802,2010-Q2,M2_gbm_poisson,31.922800,37.000000,1,False,2010-06,
20803,2010-Q2,B2_ma3,10.333300,33.000000,1,False,2010-06,
20803,2010-Q2,M2_gbm_poisson,120.852700,33.000000,1,False,2010-06,
20804,2010-Q2,B2_ma3,4.333300,8.000000,1,False,2010-06,
20804,2010-Q2,M2_gbm_poisson,11.950000,8.000000,1,False,2010-06,
20812,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20812,2010-Q2,M2_gbm_poisson,2.150000,0.000000,1,False,2010-06,
20814,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20814,2010-Q2,M2_gbm_poisson,2.916600,0.000000,1,False,2010-06,
20816,2010-Q2,B2_ma3,1.666700,0.000000,1,False,2010-06,
20816,2010-Q2,M2_gbm_poisson,4.468300,0.000000,1,False,2010-06,
20818,2010-Q2,B2_ma3,9.666700,17.000000,1,False,2010-06,
20818,2010-Q2,M2_gbm_poisson,19.690000,17.000000,1,False,2010-06,
20819,2010-Q2,B2_ma3,11.666700,15.000000,1,False,2010-06,
20819,2010-Q2,M2_gbm_poisson,22.862400,15.000000,1,False,2010-06,
20820,2010-Q2,B2_ma3,0.333300,0.000000,1,False,2010-06,
20820,2010-Q2,M2_gbm_poisson,3.683800,0.000000,1,False,2010-06,
20821,2010-Q2,B2_ma3,2.666700,4.000000,1,False,2010-06,
20821,2010-Q2,M2_gbm_poisson,27.778400,4.000000,1,False,2010-06,
20822,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20822,2010-Q2,M2_gbm_poisson,2.254000,0.000000,1,False,2010-06,
20823,2010-Q2,B2_ma3,2.666700,0.000000,1,False,2010-06,
20823,2010-Q2,M2_gbm_poisson,22.978600,0.000000,1,False,2010-06,
20825,2010-Q2,B2_ma3,4.000000,0.000000,1,False,2010-06,
20825,2010-Q2,M2_gbm_poisson,28.692700,0.000000,1,False,2010-06,
20826,2010-Q2,B2_ma3,0.333300,0.000000,1,False,2010-06,
20826,2010-Q2,M2_gbm_poisson,3.691700,0.000000,1,False,2010-06,
20827,2010-Q2,B2_ma3,0.333300,0.000000,1,False,2010-06,
20827,2010-Q2,M2_gbm_poisson,3.691700,0.000000,1,False,2010-06,
20828,2010-Q2,B2_ma3,163.000000,399.000000,1,False,2010-06,
20828,2010-Q2,M2_gbm_poisson,155.890500,399.000000,1,False,2010-06,
20829,2010-Q2,B2_ma3,370.000000,136.000000,1,False,2010-06,
20829,2010-Q2,M2_gbm_poisson,553.114900,136.000000,1,False,2010-06,
20830,2010-Q2,B2_ma3,8.333300,3.000000,1,False,2010-06,
20830,2010-Q2,M2_gbm_poisson,11.321300,3.000000,1,False,2010-06,
20831,2010-Q2,B2_ma3,10.666700,3.000000,1,False,2010-06,
20831,2010-Q2,M2_gbm_poisson,19.983200,3.000000,1,False,2010-06,
20832,2010-Q2,B2_ma3,11.000000,42.000000,1,False,2010-06,
20832,2010-Q2,M2_gbm_poisson,30.027900,42.000000,1,False,2010-06,
20833,2010-Q2,B2_ma3,4.000000,0.000000,1,False,2010-06,
20833,2010-Q2,M2_gbm_poisson,19.010700,0.000000,1,False,2010-06,
20835,2010-Q2,B2_ma3,4.333300,0.000000,1,False,2010-06,
20835,2010-Q2,M2_gbm_poisson,13.271400,0.000000,1,False,2010-06,
20836,2010-Q2,B2_ma3,16.000000,6.000000,1,False,2010-06,
20836,2010-Q2,M2_gbm_poisson,19.027800,6.000000,1,False,2010-06,
20837,2010-Q2,B2_ma3,4.000000,0.000000,1,False,2010-06,
20837,2010-Q2,M2_gbm_poisson,18.278400,0.000000,1,False,2010-06,
20838,2010-Q2,B2_ma3,12.000000,6.000000,1,False,2010-06,
20838,2010-Q2,M2_gbm_poisson,9.916700,6.000000,1,False,2010-06,
20839,2010-Q2,B2_ma3,1.666700,7.000000,1,False,2010-06,
20839,2010-Q2,M2_gbm_poisson,3.677400,7.000000,1,False,2010-06,
20840,2010-Q2,B2_ma3,98.333300,18.000000,1,False,2010-06,
20840,2010-Q2,M2_gbm_poisson,20.057900,18.000000,1,False,2010-06,
20845,2010-Q2,B2_ma3,1.000000,0.000000,1,False,2010-06,
20845,2010-Q2,M2_gbm_poisson,3.889400,0.000000,1,False,2010-06,
20846,2010-Q2,B2_ma3,73.000000,80.000000,1,False,2010-06,
20846,2010-Q2,M2_gbm_poisson,77.702200,80.000000,1,False,2010-06,
20847,2010-Q2,B2_ma3,1.333300,12.000000,1,False,2010-06,
20847,2010-Q2,M2_gbm_poisson,5.278900,12.000000,1,False,2010-06,
20848,2010-Q2,B2_ma3,0.333300,12.000000,1,False,2010-06,
20848,2010-Q2,M2_gbm_poisson,3.335700,12.000000,1,False,2010-06,
20849,2010-Q2,B2_ma3,5.666700,7.000000,1,False,2010-06,
20849,2010-Q2,M2_gbm_poisson,9.251400,7.000000,1,False,2010-06,
20850,2010-Q2,B2_ma3,6.333300,0.000000,1,False,2010-06,
20850,2010-Q2,M2_gbm_poisson,13.063900,0.000000,1,False,2010-06,
20851,2010-Q2,B2_ma3,2.000000,4.000000,1,False,2010-06,
20851,2010-Q2,M2_gbm_poisson,4.322300,4.000000,1,False,2010-06,
20854,2010-Q2,B2_ma3,4.666700,15.000000,1,False,2010-06,
20854,2010-Q2,M2_gbm_poisson,13.591700,15.000000,1,False,2010-06,
20855,2010-Q2,B2_ma3,5.666700,37.000000,1,False,2010-06,
20855,2010-Q2,M2_gbm_poisson,17.012100,37.000000,1,False,2010-06,
20856,2010-Q2,B2_ma3,9.000000,34.000000,1,False,2010-06,
20856,2010-Q2,M2_gbm_poisson,30.955100,34.000000,1,False,2010-06,
20857,2010-Q2,B2_ma3,11.333300,27.000000,1,False,2010-06,
20857,2010-Q2,M2_gbm_poisson,22.446100,27.000000,1,False,2010-06,
20858,2010-Q2,B2_ma3,0.000000,0.000000,1,False,2010-06,
20858,2010-Q2,M2_gbm_poisson,2.906600,0.000000,1,False,2010-06,
20860,2010-Q2,B2_ma3,0.666700,2.000000,1,False,2010-06,
20860,2010-Q2,M2_gbm_poisson,7.795500,2.000000,1,False,2010-06,
20861,2010-Q2,B2_ma3,0.666700,6.000000,1,False,2010-06,
20861,2010-Q2,M2_gbm_poisson,3.538200,6.000000,1,False,2010-06,
20862,2010-Q2,B2_ma3,46.333300,54.000000,1,False,2010-06,
20862,2010-Q2,M2_gbm_poisson,49.214300,54.000000,1,False,2010-06,
20863,2010-Q2,B2_ma3,45.000000,73.000000,1,False,2010-06,
20863,2010-Q2,M2_gbm_poisson,32.771300,73.000000,1,False,2010-06,
20864,2010-Q2,B2_ma3,42.333300,54.000000,1,False,2010-06,
